feature,abs_standardized_mean_difference,standardized_mean_difference,missing_rate,std,iqr,outlier_rate_iqr,group_difference_score,missing_risk_score,variability_score,outlier_score,priority_score,analysis_status
feature_357,0.0559613165306857,0.0559613165306857,0.007657945118059987,0.0005009244455283376,0.0004000000000000001,0.04051446945337621,1.6983122362869199,1.0,1.059322033898305,3.7584745762711864,1.6049184724308088,priority_review_candidate
feature_255,0.04710685588996809,-0.04710685588996809,0.0,0.1203341684201354,0.17335,0.003190810465858328,1.4451476793248945,1.0,2.3983050847457625,1.466101694915254,1.5965028963741685,priority_review_candidate
feature_228,0.04436458601670769,0.04436458601670769,0.0012763241863433313,0.01074487814635285,0.0074,0.0536741214057508,1.3607594936708862,1.0,1.4745762711864407,4.152542372881356,1.5962400772366447,priority_review_candidate
feature_002,0.003829094668116907,-0.003829094668116907,0.008934269304403318,29.513152057457155,37.011099999999715,0.019961365099806824,0.08438818565400844,1.0,4.389830508474576,2.6016949152542375,1.5956018021883716,priority_review_candidate
feature_041,0.009895323598388768,0.009895323598388768,0.015315890236119975,2.3604249902068566,0.8310000000000004,0.12637718729747247,0.20042194092827006,1.0,3.254237288135593,4.88135593220339,1.591884788671959,priority_review_candidate
feature_421,0.020857173916753898,-0.020857173916753898,0.0012763241863433313,6.913855226180046,1.6000999999999999,0.0076677316293929714,0.5590717299578059,1.0,3.813559322033898,1.8389830508474576,1.588870414074233,priority_review_candidate
feature_131,0.0720221332906131,0.0720221332906131,0.00574345883854499,0.002250576394821345,0.0025000000000000577,0.010269576379974325,1.962025316455696,1.0,1.152542372881356,2.059322033898305,1.576979189015233,priority_review_candidate
feature_366,0.051207069624522386,0.051207069624522386,0.0012763241863433313,0.002382449085386805,0.0019000000000000002,0.049201277955271565,1.518987341772152,1.0,1.1610169491525424,4.025423728813559,1.57634091396696,priority_review_candidate
feature_472,0.004887374701560928,0.004887374701560928,0.004467134652201659,47.698041338021866,62.884975,0.008974358974358974,0.10548523206751054,1.0,4.516949152542373,1.9830508474576272,1.5750107273117357,priority_review_candidate
feature_248,0.03578900255851959,0.03578900255851959,0.0,0.04923507178550761,0.012600000000000002,0.03828972559029994,1.1075949367088607,1.0,2.0254237288135593,3.6271186440677967,1.5674855181291567,priority_review_candidate
feature_177,0.01456348910668839,-0.01456348910668839,0.0006381620931716656,0.2829029611812173,0.20099999999999998,0.14687100893997446,0.43248945147679324,1.0,2.6864406779661016,4.936440677966102,1.5598744904526927,priority_review_candidate
feature_253,0.04478813706507802,0.04478813706507802,0.015315890236119975,0.022425105715950116,0.013400000000000002,0.027867790019442645,1.371308016877637,1.0,1.7288135593220337,3.0847457627118646,1.5577665736966315,priority_review_candidate
feature_015,0.011574429295057156,-0.011574429295057156,0.0019144862795149968,17.221094563789936,12.96187500000002,0.004475703324808184,0.30590717299578063,1.0,4.169491525423728,1.652542372881356,1.545285346492169,priority_review_candidate
feature_456,0.003462399479445508,0.003462399479445508,0.0006381620931716656,8.125875878592854,5.571325,0.032567049808429116,0.07383966244725738,1.0,3.898305084745763,3.3728813559322033,1.545092254880927,priority_review_candidate
feature_012,0.023957888690660022,-0.023957888690660022,0.0012763241863433313,3.2572756729454815,3.876400000000018,0.0076677316293929714,0.6751054852320675,1.0,3.415254237288136,1.8389830508474576,1.5415093327612102,priority_review_candidate
feature_267,0.059782183999686926,-0.059782183999686926,0.005105296745373325,0.02964867144185025,0.04765000000000001,0.0,1.8143459915611815,1.0,1.847457627118644,0.6313559322033899,1.5414556962025316,priority_review_candidate
feature_448,0.01422761537446128,-0.01422761537446128,0.0006381620931716656,0.23627532761965628,0.16340000000000002,0.14687100893997446,0.42194092827004215,1.0,2.6016949152542375,4.936440677966102,1.5339412143316886,priority_review_candidate
feature_039,0.00853859647097059,-0.00853859647097059,0.0006381620931716656,1.8072208583386924,0.9239999999999924,0.08876117496807152,0.16877637130801687,1.0,3.1610169491525424,4.669491525423729,1.5331527569191161,priority_review_candidate
feature_478,0.02711701614981251,-0.02711701614981251,0.0038289725590299937,5.062074635525538,0.0,0.0,0.8016877637130803,1.0,3.6271186440677967,0.6313559322033899,1.5306747479081744,priority_review_candidate
feature_429,0.0011061021970184054,0.0011061021970184054,0.0,6.435390493557366,2.1844,0.041480536056158264,0.02109704641350211,1.0,3.76271186440678,3.8008474576271185,1.5302563827504827,priority_review_candidate
feature_355,0.03582928905125877,0.03582928905125877,0.015315890236119975,0.022306691777344106,0.021099999999999997,0.046662346079066754,1.1181434599156117,1.0,1.7203389830508475,3.961864406779661,1.5294357434027033,priority_review_candidate
feature_495,0.014184532655422,-0.014184532655422,0.0,3.2600194416023847,2.6225999999999994,0.02297383535417996,0.4113924050632911,1.0,3.423728813559322,2.796610169491525,1.520719802617464,priority_review_candidate
feature_219,0.04871498298755856,0.04871498298755856,0.007657945118059987,0.0016461065915743328,0.0015,0.04051446945337621,1.4662447257383968,1.0,1.1101694915254237,3.7584745762711864,1.5131999570907533,priority_review_candidate
feature_173,0.02940932583224137,-0.02940932583224137,0.0006381620931716656,0.09573396704620046,0.11769999999999992,0.022988505747126436,0.9282700421940928,1.0,2.330508474576271,2.8135593220338984,1.4817045698347993,priority_review_candidate
feature_444,0.02695673644039566,-0.02695673644039566,0.0006381620931716656,0.1555217073770421,0.18400000000000005,0.02681992337164751,0.770042194092827,1.0,2.4661016949152543,3.0254237288135593,1.4655867839519416,priority_review_candidate
feature_459,0.02592162295952488,0.02592162295952488,0.0006381620931716656,1.3455762779675444,1.0180499999999997,0.0038314176245210726,0.7278481012658228,1.0,3.101694915254237,1.5423728813559323,1.4571926625187728,priority_review_candidate
feature_323,0.02299167842614915,0.02299167842614915,0.0006381620931716656,2.5188593358869564,2.0719250000000002,0.002554278416347382,0.6434599156118144,1.0,3.2711864406779663,1.440677966101695,1.4514213688049775,priority_review_candidate
feature_312,0.012570608534681667,-0.012570608534681667,0.0006381620931716656,0.11731574841762066,0.06867500000000001,0.14942528735632185,0.3481012658227848,1.0,2.389830508474576,4.9576271186440675,1.449865908603304,priority_review_candidate
feature_007,0.05204138239725196,0.05204138239725196,0.00574345883854499,0.008961318060306015,0.002699999999999994,0.007702182284980745,1.5611814345991561,1.0,1.4067796610169492,1.88135593220339,1.4423621540441967,priority_review_candidate
feature_368,0.03545971853642687,0.03545971853642687,0.0038289725590299937,0.0021066824081722064,0.0013999999999999998,0.08840486867392697,1.0864978902953588,1.0,1.1440677966101696,4.661016949152542,1.4410426947007082,priority_review_candidate
feature_386,0.03298023960720821,0.03298023960720821,0.0,0.015488133549750038,0.0045,0.03382259093809828,1.0126582278481013,1.0,1.6271186440677965,3.4067796610169494,1.4031538296502897,priority_review_candidate
feature_209,0.027117016149812535,-0.027117016149812535,0.0038289725590299937,1.1680737221475177,0.0,0.0,0.8333333333333333,1.0,2.983050847457627,0.6313559322033899,1.3838983050847458,priority_review_candidate
feature_016,0.009454224108062412,0.009454224108062412,0.0019144862795149968,2.403866634483626,0.560550000000001,0.02237851662404092,0.189873417721519,1.0,3.26271186440678,2.7711864406779663,1.3782396481441752,priority_review_candidate
feature_036,0.010181920674214029,-0.010181920674214029,0.0006381620931716656,1.1826188859654574,0.32645000000000124,0.02937420178799489,0.24261603375527424,1.0,3.008474576271186,3.1652542372881354,1.3778212829864833,priority_review_candidate
feature_092,0.03320950524425409,-0.03320950524425409,0.0012763241863433313,0.003231024228277144,0.0031999999999999997,0.04664536741214057,1.0232067510548524,1.0,1.271186440677966,3.9449152542372885,1.372731173567904,priority_review_candidate
feature_034,0.010181551958144198,0.010181551958144198,0.0006381620931716656,1.1826181758105365,0.32645000000000124,0.02937420178799489,0.2320675105485232,1.0,3.0,3.1652542372881354,1.370955803475649,priority_review_candidate
feature_154,0.006277691987015306,0.006277691987015306,0.0019144862795149968,5.239218953897178,3.127725,0.0076726342710997444,0.12658227848101267,1.0,3.652542372881356,1.8601694915254239,1.3561145676893371,priority_review_candidate
feature_168,0.02991575928452192,0.02991575928452192,0.0012763241863433313,0.04763862920302921,0.061,0.015335463258785943,0.949367088607595,1.0,1.9915254237288136,2.3008474576271185,1.355181291568333,priority_review_candidate
feature_053,0.02723093069839276,0.02723093069839276,0.0025526483726866626,0.054949620183109386,0.04300000000000015,0.018554062699936022,0.8438818565400843,1.0,2.076271186440678,2.542372881355932,1.3530519201888007,priority_review_candidate
feature_017,0.03891159824984767,-0.03891159824984767,0.0019144862795149968,0.012062412664690256,0.008600000000000052,0.010230179028132993,1.2341772151898736,1.0,1.5338983050847457,2.0466101694915255,1.343515340055782,priority_review_candidate
feature_583,0.024012272427275883,0.024012272427275883,0.0006381620931716656,0.017179920787564994,0.004900000000000002,0.05044699872286079,0.6856540084388185,1.0,1.6694915254237288,4.080508474576271,1.3339680326110277,priority_review_candidate
feature_171,0.01366232696389534,0.01366232696389534,0.0006381620931716656,0.06078486855133189,0.06050000000000001,0.05300127713920817,0.40084388185654013,1.0,2.11864406779661,4.135593220338983,1.3236000858184938,priority_review_candidate
feature_540,0.022690306977997475,0.022690306977997475,0.005105296745373325,0.7319283271893036,1.0730500000000003,0.0006414368184733803,0.6223628691983123,1.0,2.8559322033898304,1.292372881355932,1.3232836301222914,priority_review_candidate
feature_405,0.05174301201376435,-0.05174301201376435,0.005105296745373325,0.010728270039700985,0.0183000000000001,0.0,1.540084388185654,1.0,1.466101694915254,0.6313559322033899,1.322698991632697,priority_review_candidate
feature_282,0.040278040266381855,0.040278040266381855,0.0012763241863433313,0.008550366665537237,0.0038000000000000004,0.008306709265175719,1.2658227848101267,1.0,1.3728813559322033,1.9152542372881356,1.3043660158764214,priority_review_candidate
feature_289,0.010276669249534973,-0.010276669249534973,0.0019144862795149968,1.6169932742272342,0.9323999999999999,0.00959079283887468,0.25316455696202533,1.0,3.1271186440677967,2.016949152542373,1.297398626904098,priority_review_candidate
feature_147,0.03226217601230166,0.03226217601230166,0.0012763241863433313,0.027122909963026458,0.0113,0.008306709265175719,1.00210970464135,1.0,1.8135593220338984,1.9152542372881356,1.2958646213258957,priority_review_candidate
feature_347,0.027117016149812493,-0.027117016149812493,0.0038289725590299937,0.352186249654736,0.0,0.0,0.7805907172995781,1.0,2.711864406779661,0.6313559322033899,1.2923675177000644,priority_review_candidate
feature_354,0.027443723473815115,-0.027443723473815115,0.015315890236119975,0.013067898600812283,0.015150000000000004,0.02592352559948153,0.8860759493670887,1.0,1.5762711864406782,2.9745762711864403,1.2902596009440035,priority_review_candidate
feature_303,0.03100148847927853,0.03100148847927853,0.0012763241863433313,0.014510612418506173,0.0186,0.011501597444089457,0.9915611814345991,1.0,1.6101694915254237,2.165254237288136,1.2652703282557392,priority_review_candidate
feature_427,0.003010087346975515,0.003010087346975515,0.0019144862795149968,3.0421444954151333,1.6554250000000001,0.008312020460358057,0.06329113924050633,1.0,3.3644067796610173,1.9322033898305087,1.2628030465565332,priority_review_candidate
feature_184,0.012785033353033062,0.012785033353033062,0.0006381620931716656,0.1101977106330796,0.06694999999999997,0.0280970625798212,0.35864978902953587,1.0,2.364406779661017,3.0974576271186436,1.2622398626904099,priority_review_candidate
feature_304,0.03069367495411188,-0.03069367495411188,0.0012763241863433313,0.06486740634401705,0.10569999999999999,0.0,0.970464135021097,1.0,2.169491525423729,0.6313559322033899,1.242217335335765,priority_review_candidate
feature_306,0.013419997020021618,0.013419997020021618,0.0006381620931716656,0.025399957777037786,0.0221,0.05683269476372925,0.379746835443038,1.0,1.7711864406779663,4.254237288135593,1.239106414932418,priority_review_candidate
feature_156,0.00864867056879055,0.00864867056879055,0.0,0.0791744877182338,0.03044999999999999,0.041480536056158264,0.17932489451476794,1.0,2.245762711864407,3.8008474576271185,1.2222216262604593,priority_review_candidate
feature_074,0.027117016149812528,-0.027117016149812528,0.0038289725590299937,0.10618967066673698,0.0,0.0,0.8227848101265822,1.0,2.347457627118644,0.6313559322033899,1.2202531645569619,priority_review_candidate
feature_084,0.03390988180198731,-0.03390988180198731,0.007657945118059987,0.005051301341521237,0.006500000000000006,0.0090032154340836,1.0654008438818565,1.0,1.3135593220338984,2.0,1.2078202102553102,priority_review_candidate
feature_077,0.021596975859833122,0.021596975859833122,0.015315890236119975,0.03136823307920039,0.03875,0.02268308489954634,0.580168776371308,1.0,1.8644067796610169,2.783898305084746,1.2055674747908174,priority_review_candidate
feature_212,0.00994658269739025,0.00994658269739025,0.015315890236119975,0.031577643814254805,0.029949999999999997,0.0492546986390149,0.21097046413502107,1.0,1.8728813559322033,4.033898305084746,1.166546878352285,priority_review_candidate
feature_584,0.02175517082411112,0.02175517082411112,0.0006381620931716656,0.0037204448855646523,0.0010000000000000005,0.035759897828863345,0.5907172995780591,1.0,1.2881355932203389,3.5423728813559325,1.1420939712508047,priority_review_candidate
feature_350,0.012511659528854028,0.012511659528854028,0.015315890236119975,0.01432565504901551,0.013900000000000001,0.04342190537913156,0.33755274261603374,1.0,1.5932203389830506,3.8644067796610173,1.1366444968890796,priority_review_candidate
feature_320,0.013175484925662548,0.013175484925662548,0.0006381620931716656,0.03188479233423949,0.019000000000000003,0.026181353767560665,0.3691983122362869,1.0,1.88135593220339,2.983050847457627,1.1347833083029393,priority_review_candidate
feature_206,0.027117016149812503,-0.027117016149812503,0.0038289725590299937,0.050620746355255375,0.0,0.0,0.7911392405063291,1.0,2.0338983050847457,0.6313559322033899,1.1276228277193736,priority_review_candidate
feature_367,0.012296744996826751,-0.012296744996826751,0.0038289725590299937,0.0026990805700678024,0.0015999999999999999,0.108263933376041,0.3270042194092827,1.0,1.1779661016949152,4.779661016949152,1.1196095258528214,priority_review_candidate
feature_108,0.002827715485993658,0.002827715485993658,0.0038289725590299937,0.08675776525146273,0.10289999999999999,0.026905829596412557,0.05274261603375527,1.0,2.305084745762712,3.0338983050847457,1.1033951941643423,priority_review_candidate
feature_586,0.01668759990553012,0.01668759990553012,0.0006381620931716656,0.012358175980665352,0.014175,0.020434227330779056,0.4641350210970464,1.0,1.5508474576271185,2.61864406779661,1.0584370306801114,priority_review_candidate
feature_391,0.015266501738567372,0.015266501738567372,0.015315890236119975,0.006737707837632237,0.0040999999999999995,0.029812054439403757,0.44303797468354433,1.0,1.3389830508474576,3.2161016949152543,1.055723020810985,priority_review_candidate
feature_308,0.006524555061625333,-0.006524555061625333,0.0006381620931716656,0.033593215620837266,0.0403,0.022988505747126436,0.13713080168776373,1.0,1.9152542372881356,2.8135593220338984,1.0218783522849173,priority_review_candidate
feature_342,0.02711701614981252,-0.02711701614981252,0.0038289725590299937,0.011318798885035102,0.0,0.0,0.8122362869198312,1.0,1.4915254237288136,0.6313559322033899,1.0015232782664665,priority_review_candidate
feature_393,0.013436987418158072,-0.013436987418158072,0.0,0.03840849260500818,0.05599999999999998,0.0019144862795149968,0.39029535864978904,1.0,1.9491525423728815,1.3601694915254237,0.9989379961381678,priority_review_candidate
feature_291,2.912043735568381e-05,2.912043735568381e-05,0.0,0.02554882126842164,0.011099999999999999,0.03190810465858328,0.010548523206751054,1.0,1.7796610169491525,3.3008474576271185,0.979746835443038,priority_review_candidate
feature_119,0.02253768821163887,0.02253768821163887,0.0,0.00894856194452718,0.013499999999999956,0.0019144862795149968,0.6118143459915613,1.0,1.3983050847457625,1.3601694915254237,0.9609096760351855,priority_review_candidate
feature_105,0.0018662832131576164,0.0018662832131576164,0.0038289725590299937,0.0032023291827482773,0.003,0.053171044202434334,0.04219409282700422,1.0,1.2627118644067798,4.1440677966101696,0.9490720875348637,priority_review_candidate
feature_113,0.005334660113153912,0.005334660113153912,0.0,0.01213287211602843,0.013700000000000045,0.022335673261008295,0.1160337552742616,1.0,1.5423728813559323,2.75,0.9128084102124009,priority_review_candidate
feature_094,0.009974874275160115,-0.009974874275160115,0.0038289725590299937,0.0001741347967703349,0.0002,0.021780909673286355,0.22151898734177217,1.0,1.0,2.7203389830508473,0.8217174426088822,priority_review_candidate
feature_132,0.00146401549644439,0.00146401549644439,0.005105296745373325,0.053180803533108646,0.08099999999999996,0.0,0.03164556962025317,1.0,2.0677966101694913,0.6313559322033899,0.7943252520918258,priority_review_candidate
feature_403,,,0.00574345883854499,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_402,,,0.00574345883854499,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_379,,,0.0038289725590299937,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_380,,,0.0038289725590299937,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_369,,,0.0038289725590299937,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_370,,,0.0038289725590299937,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_401,,,0.00574345883854499,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_400,,,0.00574345883854499,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_399,,,0.00574345883854499,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_398,,,0.00574345883854499,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_397,,,0.00574345883854499,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_396,,,0.00574345883854499,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_395,,,0.00574345883854499,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_394,,,0.00574345883854499,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_381,,,0.0038289725590299937,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_373,,,0.0038289725590299937,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_375,,,0.0038289725590299937,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_378,,,0.0038289725590299937,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_149,,,0.0019144862795149968,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_141,,,0.008934269304403318,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_328,,,0.0025526483726866626,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_329,,,0.0025526483726866626,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_194,,,0.0025526483726866626,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_230,,,0.0038289725590299937,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_231,,,0.0038289725590299937,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_232,,,0.0038289725590299937,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_233,,,0.0038289725590299937,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_234,,,0.0038289725590299937,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_235,,,0.0038289725590299937,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_528,,,0.00574345883854499,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_529,,,0.00574345883854499,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_530,,,0.00574345883854499,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_531,,,0.00574345883854499,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_532,,,0.00574345883854499,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_533,,,0.00574345883854499,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_534,,,0.00574345883854499,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_229,,,0.0038289725590299937,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_013,,,0.0019144862795149968,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_364,,,0.0038289725590299937,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_371,,,0.0038289725590299937,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_372,,,0.0038289725590299937,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_374,,,0.0038289725590299937,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_536,,,0.00574345883854499,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_535,,,0.00574345883854499,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_537,,,0.00574345883854499,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_538,,,0.00574345883854499,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_327,,,0.0025526483726866626,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_326,,,0.0025526483726866626,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_325,,,0.0006381620931716656,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_330,,,0.0025526483726866626,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_404,,,0.00574345883854499,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_414,,,0.008934269304403318,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_226,,,0.0038289725590299937,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_284,,,0.0019144862795149968,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_422,,,0.0019144862795149968,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_192,,,0.0025526483726866626,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_451,,,0.0006381620931716656,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_450,,,0.015315890236119975,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_449,,,0.015315890236119975,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_069,,,0.0038289725590299937,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_193,,,0.0025526483726866626,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_322,,,0.0006381620931716656,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_179,,,0.0006381620931716656,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_178,,,0.015315890236119975,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_186,,,0.0006381620931716656,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_189,,,0.0006381620931716656,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_190,,,0.0025526483726866626,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_191,,,0.0025526483726866626,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_315,,,0.0006381620931716656,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_314,,,0.015315890236119975,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_313,,,0.015315890236119975,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_465,,,0.0025526483726866626,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_236,,,0.0038289725590299937,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_498,,,0.0038289725590299937,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_501,,,0.0038289725590299937,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_502,,,0.0038289725590299937,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_481,,,0.0038289725590299937,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_466,,,0.0025526483726866626,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_464,,,0.0025526483726866626,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_463,,,0.0025526483726866626,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_461,,,0.0006381620931716656,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
