feature,pass_count,fail_count,pass_mean,fail_mean,mean_difference_fail_minus_pass,pass_median,fail_median,overall_std,standardized_mean_difference,abs_standardized_mean_difference,missing_rate,missing_count
feature_235,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_236,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_237,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_240,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_241,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_242,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_243,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_256,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_257,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_258,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_259,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_260,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_261,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_262,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_263,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_264,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_265,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_266,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_276,1449,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.008934269304403318,14
feature_284,1460,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0019144862795149968,3
feature_313,1439,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.015315890236119975,24
feature_314,1439,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.015315890236119975,24
feature_315,1462,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0006381620931716656,1
feature_322,1462,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0006381620931716656,1
feature_325,1462,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0006381620931716656,1
feature_326,1460,103,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0025526483726866626,4
feature_327,1460,103,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0025526483726866626,4
feature_328,1460,103,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0025526483726866626,4
feature_329,1460,103,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0025526483726866626,4
feature_330,1460,103,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0025526483726866626,4
feature_364,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_369,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_370,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_371,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_372,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_373,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_374,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_375,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_378,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_379,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_380,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_381,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_394,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_395,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_396,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_397,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_398,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_399,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_400,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_401,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_402,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_403,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_404,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_414,1449,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.008934269304403318,14
feature_422,1460,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0019144862795149968,3
feature_449,1439,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.015315890236119975,24
feature_450,1439,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.015315890236119975,24
feature_451,1462,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0006381620931716656,1
feature_458,1462,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0006381620931716656,1
feature_461,1462,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0006381620931716656,1
feature_462,1460,103,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0025526483726866626,4
feature_463,1460,103,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0025526483726866626,4
feature_464,1460,103,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0025526483726866626,4
feature_465,1460,103,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0025526483726866626,4
feature_466,1460,103,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0025526483726866626,4
feature_481,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_498,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_501,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_502,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_503,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_504,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_505,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_506,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_507,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_508,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_509,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_512,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_513,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_514,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_515,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_528,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_529,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_530,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_531,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_532,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_533,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_534,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_535,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_536,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_537,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_538,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
